name,year,team_name,age,lg_name,pos_name,PTS,AST
Greg Anderson,1998,Atlanta Hawks,33,NBA,C,88,15
J.J. Anderson,1983,TOT,22,NBA,SF,480,67
J.J. Anderson,1984,Utah Jazz,23,NBA,SF,122,22
J.J. Anderson,1985,Utah Jazz,24,NBA,SF,149,21
James Anderson,2011,San Antonio Spurs,21,NBA,SF,94,18
James Anderson,2012,San Antonio Spurs,22,NBA,SG,190,41
James Anderson,2013,TOT,23,NBA,SG,149,42
James Anderson,2014,Philadelphia 76ers,24,NBA,SG,810,149
Jerome Anderson,1976,Boston Celtics,22,NBA,SG,61,6
Jerome Anderson,1977,Indiana Pacers,23,NBA,SG,66,10
Kenny Anderson,1992,Brooklyn Nets,21,NBA,PG,450,203
Kenny Anderson,1993,Brooklyn Nets,22,NBA,PG,927,449
Kenny Anderson,1994,Brooklyn Nets,23,NBA,PG,1538,784
Kenny Anderson,1995,Brooklyn Nets,24,NBA,PG,1267,680
Kenny Anderson,1996,TOT,25,NBA,PG,1050,575
Kenny Anderson,1997,Portland Trail Blazers,26,NBA,PG,1436,584
Kenny Anderson,1998,TOT,27,NBA,PG,746,345
Kenny Anderson,1999,Boston Celtics,28,NBA,PG,412,193
Kenny Anderson,2000,Boston Celtics,29,NBA,PG,1149,420
Kenny Anderson,2001,Boston Celtics,30,NBA,PG,246,134
Kenny Anderson,2002,Boston Celtics,31,NBA,PG,731,403
Kenny Anderson,2003,TOT,32,NBA,PG,372,198
Kenny Anderson,2004,Indiana Pacers,33,NBA,PG,262,125
Kenny Anderson,2005,TOT,34,NBA,PG,203,103
Kim Anderson,1979,Portland Trail Blazers,23,NBA,SF,63,15
Kyle Anderson,2015,San Antonio Spurs,21,NBA,SF,70,28
Michael Anderson,1989,San Antonio Spurs,22,NBA,PG,204,153
Nick Anderson,1990,Orlando Magic,22,NBA,SG,931,124
Nick Anderson,1991,Orlando Magic,23,NBA,SG,990,106
Nick Anderson,1992,Orlando Magic,24,NBA,SG,1196,163
Nick Anderson,1993,Orlando Magic,25,NBA,SG,1574,265
Nick Anderson,1994,Orlando Magic,26,NBA,SG,1277,294
Nick Anderson,1995,Orlando Magic,27,NBA,SG,1200,314
Nick Anderson,1996,Orlando Magic,28,NBA,SG,1134,279
Nick Anderson,1997,Orlando Magic,29,NBA,SG,757,182
Nick Anderson,1998,Orlando Magic,30,NBA,SF,890,119
Nick Anderson,1999,Orlando Magic,31,NBA,SF,701,91
Nick Anderson,2000,Sacramento Kings,32,NBA,SG,781,123
Nick Anderson,2001,Sacramento Kings,33,NBA,SG,38,13
Nick Anderson,2002,Memphis Grizzlies,34,NBA,SG,60,14
Richard Anderson,1983,Los Angeles Clippers,22,NBA,C,403,120
Richard Anderson,1984,Denver Nuggets,23,NBA,PF,663,193
Richard Anderson,1987,Houston Rockets,26,NBA,PF,144,33
Richard Anderson,1988,TOT,27,NBA,PF,448,112
Richard Anderson,1989,Portland Trail Blazers,28,NBA,PF,371,98
Richard Anderson,1990,Charlotte Hornets,29,NBA,PF,231,55
Ron Anderson,1985,Cleveland Cavaliers,26,NBA,SF,210,34
Ron Anderson,1986,TOT,27,NBA,SF,707,144
Ron Anderson,1987,Indiana Pacers,28,NBA,SF,363,54
Ron Anderson,1988,Indiana Pacers,29,NBA,SF,542,78
Ron Anderson,1989,Philadelphia 76ers,30,NBA,SF,1330,139
Ron Anderson,1990,Philadelphia 76ers,31,NBA,SF,926,143
Ron Anderson,1991,Philadelphia 76ers,32,NBA,SF,1198,115
Ron Anderson,1992,Philadelphia 76ers,33,NBA,SF,1123,135
Ron Anderson,1993,Philadelphia 76ers,34,NBA,SF,561,93
Ron Anderson,1994,TOT,35,NBA,SF,96,17
Ryan Anderson,2009,Brooklyn Nets,20,NBA,PF,487,52
Ryan Anderson,2010,Orlando Magic,21,NBA,PF,487,37
Ryan Anderson,2011,Orlando Magic,22,NBA,PF,681,52
Ryan Anderson,2012,Orlando Magic,23,NBA,PF,980,54
Ryan Anderson,2013,New Orleans Pelicans,24,NBA,PF,1309,97
Ryan Anderson,2014,New Orleans Pelicans,25,NBA,PF,436,17
Ryan Anderson,2015,New Orleans Pelicans,26,NBA,PF,704,46
Shandon Anderson,1997,Utah Jazz,23,NBA,SG,386,49
Shandon Anderson,1998,Utah Jazz,24,NBA,SG,681,89
Shandon Anderson,1999,Utah Jazz,25,NBA,SG,427,56
Shandon Anderson,2000,Houston Rockets,26,NBA,SF,1009,239
Shandon Anderson,2001,Houston Rockets,27,NBA,SG,710,189
Shandon Anderson,2002,New York Knicks,28,NBA,SG,411,76
Shandon Anderson,2003,New York Knicks,29,NBA,SF,687,87
Shandon Anderson,2004,New York Knicks,30,NBA,SG,635,122
Shandon Anderson,2005,TOT,31,NBA,SF,255,70
Shandon Anderson,2006,Miami Heat,32,NBA,SF,126,30
Willie Anderson,1989,San Antonio Spurs,22,NBA,SF,1508,372
Willie Anderson,1990,San Antonio Spurs,23,NBA,SG,1288,364
Willie Anderson,1991,San Antonio Spurs,24,NBA,SG,1083,358
Willie Anderson,1992,San Antonio Spurs,25,NBA,SG,744,302
Willie Anderson,1993,San Antonio Spurs,26,NBA,SG,183,79
Willie Anderson,1994,San Antonio Spurs,27,NBA,SG,955,347
Willie Anderson,1995,San Antonio Spurs,28,NBA,SG,185,52
Willie Anderson,1996,TOT,29,NBA,SG,742,197
Willie Anderson,1997,Miami Heat,30,NBA,SG,83,34
Wally Anderzunas,1970,Sacramento Kings,24,NBA,SF,159,9
Martynas Andriuskevicius,2006,Cleveland Cavaliers,19,NBA,C,0,0
Don Anielak,1955,New York Knicks,24,NBA,no pos,3,0
Michael Ansley,1990,Orlando Magic,22,NBA,SF,626,40
Michael Ansley,1991,Orlando Magic,23,NBA,SF,379,25
Michael Ansley,1992,TOT,24,NBA,SF,21,2
Chris Anstey,1998,Dallas Mavericks,23,NBA,C,240,35
Chris Anstey,1999,Dallas Mavericks,24,NBA,C,134,27
Chris Anstey,2000,Chicago Bulls,25,NBA,C,439,65
Giannis Antetokounmpo,2014,Milwaukee Bucks,19,NBA,SF,525,150
Giannis Antetokounmpo,2015,Milwaukee Bucks,20,NBA,SG,547,112
Carmelo Anthony,2004,Denver Nuggets,19,NBA,SF,1725,227
Carmelo Anthony,2005,Denver Nuggets,20,NBA,SF,1558,194
Carmelo Anthony,2006,Denver Nuggets,21,NBA,SF,2122,216
Carmelo Anthony,2007,Denver Nuggets,22,NBA,SF,1881,249
Carmelo Anthony,2008,Denver Nuggets,23,NBA,SF,1978,259
Carmelo Anthony,2009,Denver Nuggets,24,NBA,SF,1504,222
Carmelo Anthony,2010,Denver Nuggets,25,NBA,SF,1943,222
Carmelo Anthony,2011,TOT,26,NBA,SF,1970,221
Carmelo Anthony,2012,New York Knicks,27,NBA,SF,1245,200
Carmelo Anthony,2013,New York Knicks,28,NBA,PF,1920,171
Carmelo Anthony,2014,New York Knicks,29,NBA,PF,2112,242
Carmelo Anthony,2015,New York Knicks,30,NBA,SF,898,112
Greg Anthony,1992,New York Knicks,24,NBA,PG,447,314
Greg Anthony,1993,New York Knicks,25,NBA,PG,459,398
Greg Anthony,1994,New York Knicks,26,NBA,PG,628,365
Greg Anthony,1995,New York Knicks,27,NBA,PG,372,160
Greg Anthony,1996,Memphis Grizzlies,28,NBA,PG,967,476
Greg Anthony,1997,Memphis Grizzlies,29,NBA,PG,616,407
Greg Anthony,1998,Oklahoma City Thunder,30,NBA,PG,419,205
Greg Anthony,1999,Portland Trail Blazers,31,NBA,PG,319,100
Greg Anthony,2000,Portland Trail Blazers,32,NBA,PG,514,208
Greg Anthony,2001,Portland Trail Blazers,33,NBA,PG,282,82
Greg Anthony,2002,TOT,34,NBA,PG,474,282
Joel Anthony,2008,Miami Heat,25,NBA,PF,85,3
Joel Anthony,2009,Miami Heat,26,NBA,C,144,27
Joel Anthony,2010,Miami Heat,27,NBA,C,218,12
Joel Anthony,2011,Miami Heat,28,NBA,C,153,24
Joel Anthony,2012,Miami Heat,29,NBA,C,219,9
Joel Anthony,2013,Miami Heat,30,NBA,C,87,13
Joel Anthony,2014,TOT,31,NBA,C,28,2
Joel Anthony,2015,Detroit Pistons,32,NBA,C,28,2
Pero Antic,2014,Atlanta Hawks,31,NBA,PF,352,58
Pero Antic,2015,Atlanta Hawks,32,NBA,PF,224,34
Rafael Araujo,2005,Toronto Raptors,24,NBA,C,196,16
Rafael Araujo,2006,Toronto Raptors,25,NBA,C,121,15
Rafael Araujo,2007,Utah Jazz,26,NBA,C,72,10
Stacey Arceneaux,1962,Atlanta Hawks,25,NBA,no pos,50,4
Robert Archibald,2003,Memphis Grizzlies,22,NBA,PF,19,3
Robert Archibald,2004,TOT,23,NBA,PF,32,13
Tiny Archibald,1971,Sacramento Kings,22,NBA,PG,1308,450
Tiny Archibald,1972,Sacramento Kings,23,NBA,PG,2145,701
Tiny Archibald,1973,Sacramento Kings,24,NBA,PG,2719,910
Tiny Archibald,1974,Sacramento Kings,25,NBA,PG,617,266
Tiny Archibald,1975,Sacramento Kings,26,NBA,PG,2170,557
Tiny Archibald,1976,Sacramento Kings,27,NBA,PG,1935,615
Tiny Archibald,1977,Brooklyn Nets,28,NBA,PG,697,254
Tiny Archibald,1979,Boston Celtics,30,NBA,PG,760,324
Tiny Archibald,1980,Boston Celtics,31,NBA,PG,1131,671
Tiny Archibald,1981,Boston Celtics,32,NBA,PG,1106,618
Tiny Archibald,1982,Boston Celtics,33,NBA,PG,858,541
Tiny Archibald,1983,Boston Celtics,34,NBA,PG,695,409
Tiny Archibald,1984,Milwaukee Bucks,35,NBA,PG,340,160
Jim Ard,1971,Brooklyn Nets,22,ABA,C,427,40
Jim Ard,1972,Brooklyn Nets,23,ABA,C,397,34
Jim Ard,1973,Brooklyn Nets,24,ABA,C,140,14
Jim Ard,1974,Memphis Sounds,25,ABA,C,174,41
Jim Ard,1975,Boston Celtics,26,NBA,C,226,40
Jim Ard,1976,Boston Celtics,27,NBA,C,285,48
Jim Ard,1977,Boston Celtics,28,NBA,C,241,53
Jim Ard,1978,TOT,29,NBA,C,19,8
Gilbert Arenas,2002,Golden State Warriors,20,NBA,PG,511,174
Gilbert Arenas,2003,Golden State Warriors,21,NBA,PG,1497,514
Gilbert Arenas,2004,Washington Wizards,22,NBA,PG,1078,275
Gilbert Arenas,2005,Washington Wizards,23,NBA,PG,2038,411
Gilbert Arenas,2006,Washington Wizards,24,NBA,PG,2346,484
Gilbert Arenas,2007,Washington Wizards,25,NBA,PG,2105,443
Gilbert Arenas,2008,Washington Wizards,26,NBA,PG,252,66
Gilbert Arenas,2009,Washington Wizards,27,NBA,PG,26,20
Gilbert Arenas,2010,Washington Wizards,28,NBA,PG,722,230
Gilbert Arenas,2011,TOT,29,NBA,PG,755,274
Gilbert Arenas,2012,Memphis Grizzlies,30,NBA,PG,72,18
Trevor Ariza,2005,New York Knicks,19,NBA,SF,468,85
Trevor Ariza,2006,TOT,20,NBA,SF,264,61
Trevor Ariza,2007,Orlando Magic,21,NBA,SG,506,65
Trevor Ariza,2008,TOT,22,NBA,SF,192,44
Trevor Ariza,2009,Los Angeles Lakers,23,NBA,SF,729,145
Trevor Ariza,2010,Houston Rockets,24,NBA,SF,1072,276
Trevor Ariza,2011,New Orleans Pelicans,25,NBA,SF,826,162
Trevor Ariza,2012,New Orleans Pelicans,26,NBA,SF,444,135
Trevor Ariza,2013,Washington Wizards,27,NBA,SF,530,113
Trevor Ariza,2014,Washington Wizards,28,NBA,SF,1107,191
Trevor Ariza,2015,Houston Rockets,29,NBA,SF,592,106
Paul Arizin,1951,Golden State Warriors,22,NBA,SF,1121,138
Paul Arizin,1952,Golden State Warriors,23,NBA,SF,1674,170
Paul Arizin,1955,Golden State Warriors,26,NBA,SF,1512,210
Paul Arizin,1956,Golden State Warriors,27,NBA,SF,1741,189
Paul Arizin,1957,Golden State Warriors,28,NBA,SF,1817,150
Paul Arizin,1958,Golden State Warriors,29,NBA,SF,1406,135
Paul Arizin,1959,Golden State Warriors,30,NBA,SF,1851,119
Paul Arizin,1960,Golden State Warriors,31,NBA,SF,1606,165
Paul Arizin,1961,Golden State Warriors,32,NBA,SF,1832,188
Paul Arizin,1962,Golden State Warriors,33,NBA,SF,1706,201
Joe Arlauckas,1988,Sacramento Kings,22,NBA,SF,34,8
B.J. Armstrong,1990,Chicago Bulls,22,NBA,PG,452,199
B.J. Armstrong,1991,Chicago Bulls,23,NBA,PG,720,301
B.J. Armstrong,1992,Chicago Bulls,24,NBA,PG,809,266
B.J. Armstrong,1993,Chicago Bulls,25,NBA,PG,1009,330
B.J. Armstrong,1994,Chicago Bulls,26,NBA,PG,1212,323
B.J. Armstrong,1995,Chicago Bulls,27,NBA,PG,1150,244
B.J. Armstrong,1996,Golden State Warriors,28,NBA,PG,1012,401
B.J. Armstrong,1997,Golden State Warriors,29,NBA,PG,389,126
B.J. Armstrong,1998,TOT,30,NBA,PG,261,150
B.J. Armstrong,1999,TOT,31,NBA,PG,105,61
B.J. Armstrong,2000,Chicago Bulls,32,NBA,PG,201,78
Bob Armstrong,1957,Golden State Warriors,23,NBA,no pos,28,3
Brandon Armstrong,2002,Brooklyn Nets,21,NBA,SG,64,8
Brandon Armstrong,2003,Brooklyn Nets,22,NBA,SG,24,2
Brandon Armstrong,2004,Brooklyn Nets,23,NBA,SG,151,14
Curly Armstrong,1949,Detroit Pistons,30,BAA,no pos,380,105
Curly Armstrong,1950,Detroit Pistons,31,NBA,no pos,458,176
Curly Armstrong,1951,Detroit Pistons,32,NBA,no pos,202,77
Darrell Armstrong,1995,Orlando Magic,26,NBA,PG,10,3
Darrell Armstrong,1996,Orlando Magic,27,NBA,PG,42,5
Darrell Armstrong,1997,Orlando Magic,28,NBA,PG,411,175
Darrell Armstrong,1998,Orlando Magic,29,NBA,PG,442,236
Darrell Armstrong,1999,Orlando Magic,30,NBA,PG,690,335
Darrell Armstrong,2000,Orlando Magic,31,NBA,PG,1330,501
Darrell Armstrong,2001,Orlando Magic,32,NBA,PG,1189,524
Darrell Armstrong,2002,Orlando Magic,33,NBA,PG,1015,453
Darrell Armstrong,2003,Orlando Magic,34,NBA,PG,769,323
Darrell Armstrong,2004,New Orleans Pelicans,35,NBA,PG,840,311
Darrell Armstrong,2005,TOT,36,NBA,PG,264,178
Darrell Armstrong,2006,Dallas Mavericks,37,NBA,PG,130,86
Darrell Armstrong,2007,Indiana Pacers,38,NBA,PG,457,191
Darrell Armstrong,2008,Brooklyn Nets,39,NBA,PG,123,73
Hilton Armstrong,2007,New Orleans Pelicans,22,NBA,C,176,10
Hilton Armstrong,2008,New Orleans Pelicans,23,NBA,C,178,23
Hilton Armstrong,2009,New Orleans Pelicans,24,NBA,C,338,29
Hilton Armstrong,2010,TOT,25,NBA,C,71,21
Hilton Armstrong,2011,TOT,26,NBA,C,92,14
Hilton Armstrong,2014,Golden State Warriors,29,NBA,C,25,5
Tate Armstrong,1978,Chicago Bulls,22,NBA,SG,284,74
Tate Armstrong,1979,Chicago Bulls,23,NBA,SG,66,31
Jesse Arnelle,1956,Detroit Pistons,22,NBA,PF,147,18
Jay Arnette,1964,Sacramento Kings,25,NBA,PG,184,71
Jay Arnette,1965,Sacramento Kings,26,NBA,SG,238,68
Jay Arnette,1966,Sacramento Kings,27,NBA,no pos,2,0
Bob Arnzen,1970,Brooklyn Nets,22,ABA,SF,40,5
Bob Arnzen,1971,Sacramento Kings,23,NBA,SF,301,24
Bob Arnzen,1973,Indiana Pacers,25,ABA,SF,46,3
Bob Arnzen,1974,Indiana Pacers,26,ABA,SF,56,3
Carlos Arroyo,2002,TOT,22,NBA,PG,111,70
Carlos Arroyo,2003,Utah Jazz,23,NBA,PG,121,53
Carlos Arroyo,2004,Utah Jazz,24,NBA,PG,897,355
Carlos Arroyo,2005,TOT,25,NBA,PG,461,280
Carlos Arroyo,2006,TOT,26,NBA,PG,449,232
Carlos Arroyo,2007,Orlando Magic,27,NBA,PG,552,202
Carlos Arroyo,2008,Orlando Magic,28,NBA,PG,430,219
Carlos Arroyo,2010,Miami Heat,30,NBA,PG,439,225
Carlos Arroyo,2011,TOT,31,NBA,PG,310,125
Darrell Arthur,2009,Memphis Grizzlies,20,NBA,PF,422,43
Darrell Arthur,2010,Memphis Grizzlies,21,NBA,PF,143,15
Darrell Arthur,2011,Memphis Grizzlies,22,NBA,PF,729,53
Darrell Arthur,2013,Memphis Grizzlies,24,NBA,PF,362,33
Darrell Arthur,2014,Denver Nuggets,25,NBA,SF,401,61
Darrell Arthur,2015,Denver Nuggets,26,NBA,PF,286,41
John Arthurs,1970,Milwaukee Bucks,22,NBA,no pos,35,17
Omer Asik,2011,Chicago Bulls,24,NBA,C,229,32
Omer Asik,2012,Chicago Bulls,25,NBA,C,205,32
Omer Asik,2013,Houston Rockets,26,NBA,C,832,75
Omer Asik,2014,Houston Rockets,27,NBA,C,280,25
Omer Asik,2015,New Orleans Pelicans,28,NBA,C,314,41
Vincent Askew,1988,Philadelphia 76ers,21,NBA,SG,52,33
Vincent Askew,1991,Golden State Warriors,24,NBA,SG,33,13
Vincent Askew,1992,Golden State Warriors,25,NBA,SG,498,188
Vincent Askew,1993,TOT,26,NBA,SG,411,122
Vincent Askew,1994,Oklahoma City Thunder,27,NBA,SG,727,194
Vincent Askew,1995,Oklahoma City Thunder,28,NBA,SG,703,176
Vincent Askew,1996,Oklahoma City Thunder,29,NBA,SG,582,163
Vincent Askew,1997,TOT,30,NBA,SG,239,90
Vincent Askew,1998,Portland Trail Blazers,31,NBA,SG,66,38
Keith Askins,1991,Miami Heat,23,NBA,SF,86,19
Keith Askins,1992,Miami Heat,24,NBA,SF,219,38
Keith Askins,1993,Miami Heat,25,NBA,SF,227,31
Keith Askins,1994,Miami Heat,26,NBA,SF,85,13
Keith Askins,1995,Miami Heat,27,NBA,SF,229,39
Keith Askins,1996,Miami Heat,28,NBA,SF,458,121
Keith Askins,1997,Miami Heat,29,NBA,SF,384,75
Keith Askins,1998,Miami Heat,30,NBA,SF,111,29
Keith Askins,1999,Miami Heat,31,NBA,SF,53,10
Don Asmonga,1954,Baltimore Bullets,25,NBA,no pos,5,5
Dick Atha,1956,New York Knicks,24,NBA,SG,93,32
Dick Atha,1958,Detroit Pistons,26,NBA,SG,44,19
Chucky Atkins,2000,Orlando Magic,25,NBA,PG,782,306
Chucky Atkins,2001,Detroit Pistons,26,NBA,PG,971,330
Chucky Atkins,2002,Detroit Pistons,27,NBA,PG,957,263
Chucky Atkins,2003,Detroit Pistons,28,NBA,PG,462,175
Chucky Atkins,2004,TOT,29,NBA,PG,538,223
Chucky Atkins,2005,Los Angeles Lakers,30,NBA,PG,1115,358
Chucky Atkins,2006,TOT,31,NBA,PG,678,198
Chucky Atkins,2007,Memphis Grizzlies,32,NBA,PG,988,346
Chucky Atkins,2008,Denver Nuggets,33,NBA,SG,113,47
Chucky Atkins,2009,TOT,34,NBA,PG,98,59
Chucky Atkins,2010,Detroit Pistons,35,NBA,PG,161,91
Al Attles,1961,Golden State Warriors,24,NBA,PG,541,174
Al Attles,1962,Golden State Warriors,25,NBA,PG,844,333
Al Attles,1963,Golden State Warriors,26,NBA,PG,735,184
Al Attles,1964,Golden State Warriors,27,NBA,PG,763,197
Al Attles,1965,Golden State Warriors,28,NBA,PG,679,205
Al Attles,1966,Golden State Warriors,29,NBA,PG,882,225
Al Attles,1967,Golden State Warriors,30,NBA,PG,512,269
Al Attles,1968,Golden State Warriors,31,NBA,PG,654,390
Al Attles,1969,Golden State Warriors,32,NBA,PG,419,306
Al Attles,1970,Golden State Warriors,33,NBA,PG,231,142
Al Attles,1971,Golden State Warriors,34,NBA,PG,68,58
Chet Aubuchon,1947,Detroit Falcons,30,BAA,no pos,65,20
Stacey Augmon,1992,Atlanta Hawks,23,NBA,SG,1094,201
Stacey Augmon,1993,Atlanta Hawks,24,NBA,SG,1021,170
Stacey Augmon,1994,Atlanta Hawks,25,NBA,SG,1212,187
Stacey Augmon,1995,Atlanta Hawks,26,NBA,SG,1053,197
Stacey Augmon,1996,Atlanta Hawks,27,NBA,SF,976,137
Stacey Augmon,1997,TOT,28,NBA,SG,279,56
Stacey Augmon,1998,Portland Trail Blazers,29,NBA,SG,403,88
Stacey Augmon,1999,Portland Trail Blazers,30,NBA,SF,208,58
Stacey Augmon,2000,Portland Trail Blazers,31,NBA,SG,203,53
Stacey Augmon,2001,Portland Trail Blazers,32,NBA,SG,311,98
Stacey Augmon,2002,Charlotte Hornets,33,NBA,SG,357,103
Stacey Augmon,2003,New Orleans Pelicans,34,NBA,SG,212,69
Stacey Augmon,2004,New Orleans Pelicans,35,NBA,SF,397,85
Stacey Augmon,2005,Orlando Magic,36,NBA,SF,193,36
Stacey Augmon,2006,Orlando Magic,37,NBA,SF,71,23
D.J. Augustin,2009,Charlotte Hornets,21,NBA,PG,850,250
D.J. Augustin,2010,Charlotte Hornets,22,NBA,PG,508,193
D.J. Augustin,2011,Charlotte Hornets,23,NBA,PG,1178,498
D.J. Augustin,2012,Charlotte Hornets,24,NBA,PG,532,307
D.J. Augustin,2013,Indiana Pacers,25,NBA,PG,356,170
D.J. Augustin,2014,TOT,26,NBA,PG,930,313
D.J. Augustin,2015,Detroit Pistons,27,NBA,PG,455,216
James Augustine,2007,Orlando Magic,22,NBA,PF,2,2
James Augustine,2008,Orlando Magic,23,NBA,PF,40,2
Isaac Austin,1992,Utah Jazz,22,NBA,C,61,5
Isaac Austin,1993,Utah Jazz,23,NBA,C,129,6
Isaac Austin,1994,Philadelphia 76ers,24,NBA,C,72,17
Isaac Austin,1997,Miami Heat,27,NBA,C,792,101
Isaac Austin,1998,TOT,28,NBA,C,1055,175
Isaac Austin,1999,Orlando Magic,29,NBA,C,477,89
Isaac Austin,2000,Washington Wizards,30,NBA,C,397,74
Isaac Austin,2001,Memphis Grizzlies,31,NBA,C,226,58
Isaac Austin,2002,Memphis Grizzlies,32,NBA,C,76,13
Johnny Austin,1967,Washington Wizards,22,NBA,SG,23,4
Johnny Austin,1968,Brooklyn Nets,23,ABA,SG,317,58
Ken Austin,1984,Detroit Pistons,22,NBA,SF,12,1
Anthony Avent,1993,Milwaukee Bucks,23,NBA,PF,806,91
Anthony Avent,1994,TOT,24,NBA,PF,389,65
Anthony Avent,1995,Orlando Magic,25,NBA,PF,258,41
Anthony Avent,1996,Memphis Grizzlies,26,NBA,PF,415,69
Anthony Avent,1999,Utah Jazz,29,NBA,PF,9,1
Anthony Avent,2000,Los Angeles Clippers,30,NBA,PF,81,11
Bird Averitt,1974,San Antonio Spurs,21,ABA,SG,851,132
Bird Averitt,1975,Kentucky Colonels,22,ABA,SG,1100,319
Bird Averitt,1976,Kentucky Colonels,23,ABA,SG,1398,297
Bird Averitt,1977,Los Angeles Clippers,24,NBA,SG,589,134
Bird Averitt,1978,TOT,25,NBA,SG,496,196
William Avery,2000,Minnesota Timberwolves,20,NBA,PG,154,88
William Avery,2001,Minnesota Timberwolves,21,NBA,PG,154,75
William Avery,2002,Minnesota Timberwolves,22,NBA,PG,71,36
Dennis Awtrey,1971,Philadelphia 76ers,22,NBA,C,504,89
Dennis Awtrey,1972,Philadelphia 76ers,23,NBA,C,245,51
Dennis Awtrey,1973,TOT,24,NBA,C,378,224
Dennis Awtrey,1974,Chicago Bulls,25,NBA,C,184,86
Dennis Awtrey,1975,Phoenix Suns,26,NBA,C,810,342
Dennis Awtrey,1976,Phoenix Suns,27,NBA,C,359,159
Dennis Awtrey,1977,Phoenix Suns,28,NBA,C,411,182
Dennis Awtrey,1978,Phoenix Suns,29,NBA,C,293,163
Dennis Awtrey,1979,TOT,30,NBA,C,129,69
Dennis Awtrey,1980,Chicago Bulls,31,NBA,C,86,40
Dennis Awtrey,1981,Oklahoma City Thunder,32,NBA,C,102,54
Dennis Awtrey,1982,Portland Trail Blazers,33,NBA,C,15,8
Gustavo Ayon,2012,New Orleans Pelicans,26,NBA,PF,319,74
Gustavo Ayon,2013,TOT,27,NBA,C,204,71
Gustavo Ayon,2014,Atlanta Hawks,28,NBA,C,112,28
Jeff Ayres,2010,Portland Trail Blazers,22,NBA,C,104,1
Jeff Ayres,2012,Indiana Pacers,24,NBA,C,34,4
Jeff Ayres,2013,Indiana Pacers,25,NBA,PF,145,15
Jeff Ayres,2014,San Antonio Spurs,26,NBA,PF,240,60
Jeff Ayres,2015,San Antonio Spurs,27,NBA,PF,83,11
Kelenna Azubuike,2007,Golden State Warriors,23,NBA,SG,291,28
Kelenna Azubuike,2008,Golden State Warriors,24,NBA,SG,692,75
Kelenna Azubuike,2009,Golden State Warriors,25,NBA,SF,1063,117
Kelenna Azubuike,2010,Golden State Warriors,26,NBA,SF,125,10
Kelenna Azubuike,2012,Dallas Mavericks,28,NBA,SG,7,0
Chris Babb,2014,Boston Celtics,23,NBA,SG,22,3
Luke Babbitt,2011,Portland Trail Blazers,21,NBA,SF,36,6
Luke Babbitt,2012,Portland Trail Blazers,22,NBA,SF,202,16
Luke Babbitt,2013,Portland Trail Blazers,23,NBA,PF,244,29
Luke Babbitt,2014,New Orleans Pelicans,24,NBA,PF,170,29
Luke Babbitt,2015,New Orleans Pelicans,25,NBA,SF,125,9
Milos Babic,1991,Cleveland Cavaliers,22,NBA,PF,19,4
Milos Babic,1992,Miami Heat,23,NBA,C,18,6
Johnny Bach,1949,Boston Celtics,24,BAA,no pos,119,25
Henry Bacon,1973,San Diego Sails,24,ABA,SG,166,38
Jim Baechtold,1953,Baltimore Bullets,25,NBA,SF,661,154
Jim Baechtold,1954,New York Knicks,26,NBA,SF,474,117
Jim Baechtold,1955,New York Knicks,27,NBA,SF,1003,218
Jim Baechtold,1956,New York Knicks,28,NBA,SF,769,163
Jim Baechtold,1957,New York Knicks,29,NBA,SF,216,33
Dalibor Bagaric,2001,Chicago Bulls,20,NBA,C,47,10
Dalibor Bagaric,2002,Chicago Bulls,21,NBA,C,185,23
Dalibor Bagaric,2003,Chicago Bulls,22,NBA,C,19,4
John Bagley,1983,Cleveland Cavaliers,22,NBA,PG,386,167
John Bagley,1984,Cleveland Cavaliers,23,NBA,PG,673,333
John Bagley,1985,Cleveland Cavaliers,24,NBA,PG,804,697
John Bagley,1986,Cleveland Cavaliers,25,NBA,PG,911,735
John Bagley,1987,Cleveland Cavaliers,26,NBA,PG,768,379
John Bagley,1988,Brooklyn Nets,27,NBA,PG,981,479
John Bagley,1989,Brooklyn Nets,28,NBA,PG,500,391
John Bagley,1990,Boston Celtics,29,NBA,PG,230,296
John Bagley,1992,Boston Celtics,31,NBA,PG,524,480
John Bagley,1993,Boston Celtics,32,NBA,PG,23,20
John Bagley,1994,Atlanta Hawks,33,NBA,PG,2,3
Carl Bailey,1982,Portland Trail Blazers,23,NBA,C,2,0
Gus Bailey,1975,Houston Rockets,23,NBA,SG,122,59
Gus Bailey,1976,Houston Rockets,24,NBA,SG,70,41
Gus Bailey,1978,Utah Jazz,26,NBA,SG,155,40
Gus Bailey,1979,Utah Jazz,27,NBA,SG,4,2
Gus Bailey,1980,Washington Wizards,28,NBA,SG,38,26
James Bailey,1980,Oklahoma City Thunder,22,NBA,PF,312,28
James Bailey,1981,Oklahoma City Thunder,23,NBA,PF,1145,98
James Bailey,1982,TOT,24,NBA,PF,659,65
James Bailey,1983,TOT,25,NBA,PF,996,67
James Bailey,1984,Houston Rockets,26,NBA,PF,646,79
James Bailey,1985,New York Knicks,27,NBA,PF,385,39
James Bailey,1986,New York Knicks,28,NBA,PF,533,50
James Bailey,1987,Brooklyn Nets,29,NBA,PF,282,20
James Bailey,1988,Phoenix Suns,30,NBA,PF,288,42
Thurl Bailey,1984,Utah Jazz,22,NBA,PF,692,129
Thurl Bailey,1985,Utah Jazz,23,NBA,PF,1212,138
